customerID,gender,Partner,Dependents,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
5197-PYEPU,Female,Yes,Yes,42,Yes,Fiber optic,One year,94.45,3923.8,No
2929-ERCFZ,Female,Yes,Yes,8,Yes,Fiber optic,Month-to-month,94.2,777.3,Yes
7548-SEPYI,Female,No,No,5,Yes,Fiber optic,Month-to-month,96.25,512.45,Yes
8835-VSDSE,Female,Yes,No,2,Yes,Fiber optic,Month-to-month,70.7,141.45,Yes
6619-RPLQZ,Female,Yes,Yes,45,Yes,No,Two year,20.85,892.15,No
3275-RHRNE,Male,Yes,Yes,28,No,DSL,One year,60,1682.05,No
3503-TYDAY,Female,Yes,No,43,Yes,Fiber optic,Month-to-month,80.45,3398.9,No
6901-GOGZG,Male,No,Yes,60,Yes,DSL,Two year,84.95,4984.85,No
1623-NLDOT,Female,Yes,No,42,No,DSL,One year,33.55,1445.3,Yes
7021-XSNYE,Male,Yes,Yes,7,No,DSL,Two year,49.65,305.55,No
9621-OUPYD,Female,Yes,No,25,Yes,No,One year,20.2,507.9,No
9898-KZQDZ,Female,Yes,Yes,40,Yes,Fiber optic,Month-to-month,94.55,3640.45,Yes
8982-NHAVY,Male,No,No,27,Yes,Fiber optic,One year,100.5,2673.45,No
4307-KWMXE,Male,No,No,10,No,DSL,Month-to-month,35.75,389.8,No
0141-YEAYS,Female,No,No,27,Yes,Fiber optic,Month-to-month,86.45,2401.05,No
2450-ZKEED,Female,No,No,11,Yes,DSL,One year,53.8,651.55,No
3694-DELSO,Male,Yes,Yes,4,No,DSL,Month-to-month,38.55,156.1,No
3893-JRNFS,Male,No,No,68,No,DSL,Month-to-month,39.9,2796.35,No
9603-OAIHC,Male,No,No,1,Yes,Fiber optic,Month-to-month,70.05,70.05,No
1133-KXCGE,Female,No,No,18,Yes,No,One year,20.1,407.05,No
5236-PERKL,Female,No,No,57,Yes,Fiber optic,Two year,112.95,6465,Yes
0142-GVYSN,Male,No,No,26,Yes,No,Month-to-month,20.3,511.25,No
1049-FYSYG,Female,Yes,No,17,No,DSL,Month-to-month,35.65,646.05,No
7854-FOKSF,Male,No,No,1,No,DSL,Month-to-month,35.9,35.9,Yes
2519-FAKOD,Male,No,Yes,38,Yes,Fiber optic,Month-to-month,99.25,3777.15,Yes
8406-LNMHF,Male,Yes,No,59,Yes,Fiber optic,One year,82.95,4903.15,No
1821-BUCWY,Male,No,No,30,Yes,DSL,Two year,55.65,1653.85,No
8263-JQAIK,Male,No,No,2,No,DSL,Month-to-month,24.45,47.5,Yes
0023-UYUPN,Female,Yes,No,50,Yes,No,One year,25.2,1306.3,No
8314-DPQHL,Male,No,No,9,No,DSL,One year,50.8,463.6,No
1465-WCZVT,Female,Yes,Yes,3,Yes,No,Month-to-month,19.65,60.65,No
9481-SFCQY,Female,No,Yes,14,Yes,DSL,Month-to-month,59.8,824.85,No
6360-SVNWV,Female,No,No,31,Yes,Fiber optic,Month-to-month,73.55,2094.65,No
0567-GGCAC,Female,No,No,7,Yes,DSL,Month-to-month,61.4,438.9,No
7089-IVVAZ,Female,No,No,8,Yes,Fiber optic,Month-to-month,103.35,847.3,Yes
8884-MRNSU,Male,Yes,Yes,17,Yes,No,One year,19.9,329.75,No
2171-UDMFD,Male,Yes,Yes,32,Yes,No,Month-to-month,19.45,674.55,No
9050-IKDZA,Female,No,No,2,Yes,Fiber optic,Month-to-month,81.5,162.55,No
2205-YMZZJ,Male,No,No,7,Yes,Fiber optic,Month-to-month,84.8,546.95,Yes
9802-CAQUT,Female,Yes,Yes,72,Yes,Fiber optic,Two year,109.55,7887.25,No
1254-IZEYF,Female,No,No,31,Yes,Fiber optic,Month-to-month,99.95,3186.65,Yes
0187-WZNAB,Female,Yes,Yes,27,Yes,Fiber optic,Month-to-month,74.4,1972.35,No
9492-TOKRI,Female,No,No,18,Yes,Fiber optic,Month-to-month,90,1527.35,Yes
1475-VWVDO,Male,No,No,7,Yes,Fiber optic,Month-to-month,74.9,490.55,No
9221-OTIVJ,Female,No,No,14,Yes,Fiber optic,Month-to-month,104.85,1531.4,Yes
1357-MVDOZ,Male,Yes,Yes,11,Yes,DSL,Month-to-month,59.65,683.25,No
7602-MVRMB,Female,Yes,Yes,72,Yes,Fiber optic,Two year,110.45,8058.85,No
3325-FUYCG,Male,Yes,Yes,28,Yes,Fiber optic,One year,106.1,2847.4,Yes
5908-QMGOE,Male,No,No,15,Yes,Fiber optic,Month-to-month,74.2,1133.9,Yes
1197-BVMVG,Female,No,No,4,Yes,Fiber optic,Month-to-month,74.45,294.45,No
5406-KGRMX,Female,No,No,71,Yes,No,Two year,24.55,1719.15,No
8481-YYXWG,Female,No,No,5,Yes,Fiber optic,Month-to-month,89.35,461.7,Yes
5968-HYJRZ,Male,Yes,Yes,47,Yes,No,Two year,24.55,1160.45,No
5198-EFNBM,Male,Yes,No,57,Yes,Fiber optic,One year,90.65,5199.8,No
7516-GMHUV,Male,Yes,No,50,Yes,Fiber optic,Two year,105.05,5163.3,No
7140-ADSMJ,Male,No,No,8,Yes,No,Month-to-month,20.45,162.3,No
2230-XTUWL,Female,Yes,Yes,48,Yes,No,Two year,19.55,883.35,No
7706-YLMQA,Female,No,No,70,Yes,No,One year,19.7,1341.5,No
2585-KTFRE,Male,No,Yes,1,Yes,DSL,Month-to-month,70.45,70.45,No
7994-UYIVZ,Male,Yes,No,8,Yes,Fiber optic,Month-to-month,85.65,659.45,No
2609-IAICY,Female,No,No,1,Yes,Fiber optic,Month-to-month,77.15,77.15,Yes
1740-CSDJP,Male,No,No,1,No,DSL,Month-to-month,35.25,35.25,Yes
7717-BICXI,Male,Yes,Yes,60,Yes,No,Two year,20.55,1205.05,No
6559-RAKOZ,Male,Yes,Yes,49,Yes,Fiber optic,One year,97.95,4917.9,No
2636-OHFMN,Male,Yes,No,4,No,DSL,Month-to-month,48.55,201,Yes
4716-MRVEN,Female,No,No,29,Yes,No,One year,20,599.3,No
2143-LJULT,Female,Yes,No,67,Yes,No,Two year,25.25,1733.15,No
1323-OOEPC,Female,Yes,No,53,Yes,Fiber optic,Month-to-month,98.4,5149.5,Yes
3200-MNQTF,Male,Yes,No,67,Yes,DSL,Two year,70.9,4677.1,No
6164-HXUGH,Female,Yes,Yes,6,Yes,No,Month-to-month,19.85,119.3,No
5630-IXDXV,Female,No,No,47,Yes,Fiber optic,Month-to-month,106.35,4849.1,No
0320-DWVTU,Female,No,No,53,Yes,Fiber optic,Two year,99.5,5424.25,No
9135-MGVPY,Male,Yes,No,69,Yes,DSL,Two year,84.7,5878.9,No
1212-GLHMD,Male,No,No,3,Yes,Fiber optic,Month-to-month,86.05,244.85,No
7878-JGDKK,Male,No,No,4,Yes,DSL,Month-to-month,44.55,220.75,No
1088-AUUZZ,Male,Yes,Yes,56,Yes,DSL,Two year,75.85,4261.2,No
0397-GZBBC,Male,Yes,No,59,Yes,Fiber optic,Month-to-month,93.85,5574.75,Yes
6614-YWYSC,Male,Yes,No,61,Yes,No,Two year,25,1501.75,No
9588-OZDMQ,Female,Yes,No,2,Yes,DSL,Month-to-month,45,89.75,No
7641-EUYET,Male,Yes,Yes,46,Yes,Fiber optic,Month-to-month,100.7,4541.2,Yes
6476-EPYZR,Male,Yes,Yes,12,Yes,No,Month-to-month,20.5,255.5,No
9921-ZVRHG,Female,No,No,14,Yes,Fiber optic,Month-to-month,80.45,1072,Yes
1174-FGIFN,Female,Yes,Yes,28,Yes,Fiber optic,One year,90.45,2509.25,No
6620-HVDUJ,Male,No,No,24,Yes,DSL,Month-to-month,60.45,1440.75,No
4701-MLJPN,Male,No,No,31,Yes,DSL,Month-to-month,55.25,1715.65,Yes
1032-MAELW,Female,Yes,Yes,68,Yes,DSL,One year,78.45,5333.35,No
7641-TQFHN,Male,No,Yes,39,Yes,Fiber optic,Two year,100.55,3895.35,No
1552-TKMXS,Female,Yes,No,42,Yes,No,Month-to-month,20.35,869.9,No
9206-GVPEQ,Male,Yes,No,13,No,DSL,Month-to-month,54.45,706.85,Yes
8622-ZLFKO,Female,Yes,No,6,Yes,Fiber optic,Month-to-month,90.75,512.25,No
1596-BBVTG,Male,No,No,35,Yes,Fiber optic,Month-to-month,75.35,2636.05,Yes
6188-UXBBR,Female,Yes,No,38,Yes,No,One year,20.25,814.75,No
2333-KWEWW,Male,No,No,18,Yes,No,Two year,20.05,388.6,No
5702-SKUOB,Female,Yes,No,4,Yes,No,Month-to-month,19.6,93.45,No
1134-YWTYF,Male,Yes,No,27,Yes,DSL,Month-to-month,53.8,1389.85,No
6061-GWWAV,Male,No,Yes,41,Yes,DSL,One year,70.2,2894.55,No
0679-TDGAK,Male,Yes,Yes,50,Yes,DSL,One year,75.5,4025.6,No
6585-WCEWR,Male,Yes,Yes,72,Yes,No,Two year,20.35,1354.4,No
9067-YGSCA,Female,No,No,70,Yes,No,One year,26.05,1856.4,No
9067-SQTNS,Male,Yes,Yes,44,Yes,No,One year,20.6,926,No
8433-WXGNA,Male,No,No,2,Yes,Fiber optic,Month-to-month,75.7,189.2,Yes
1776-SPBWV,Female,Yes,Yes,34,Yes,No,One year,20.1,682.1,No
8735-SDUFN,Female,Yes,No,72,Yes,No,Two year,24.3,1778.7,No
9668-PUGNU,Male,Yes,No,71,Yes,No,Two year,24.5,1816.2,No
9405-GPBBG,Female,No,No,64,Yes,Fiber optic,Two year,110.5,7069.25,No
1926-QUZNN,Female,Yes,No,72,Yes,No,Two year,25.25,1841.2,No
3707-GNWHM,Male,No,No,1,Yes,Fiber optic,Month-to-month,74.25,74.25,Yes
7016-NVRIC,Male,Yes,No,29,Yes,Fiber optic,One year,90.1,2656.7,No
5829-NVSQN,Female,Yes,No,23,Yes,DSL,One year,68.75,1689.45,No
9565-AXSMR,Male,Yes,Yes,52,Yes,No,Two year,19.2,1054.75,No
8922-LIEGH,Female,No,No,25,Yes,Fiber optic,Month-to-month,89.7,2187.55,Yes
8869-LIHMK,Female,No,No,64,Yes,Fiber optic,Two year,115.1,7334.05,No
8245-UMPYT,Female,No,No,16,Yes,Fiber optic,Month-to-month,96.4,1581.2,Yes
5186-SAMNZ,Male,No,No,1,Yes,Fiber optic,Month-to-month,69.5,69.5,Yes
0447-RXSGD,Male,No,No,24,Yes,Fiber optic,Month-to-month,99.65,2404.85,No
4927-WWOOZ,Male,Yes,No,2,Yes,Fiber optic,Month-to-month,91.45,171.45,No
5788-YPOEG,Female,Yes,Yes,34,Yes,DSL,Two year,84.75,2839.45,No
5373-SFODM,Male,Yes,No,36,Yes,Fiber optic,Month-to-month,85.25,3132.75,Yes
0661-KBKPA,Male,Yes,Yes,53,Yes,DSL,One year,78.75,3942.45,No
9081-WWXKP,Female,Yes,Yes,47,Yes,No,Two year,20.25,873.4,No
0784-ZQJZX,Male,No,Yes,72,Yes,No,Two year,19.9,1529.65,No
3133-PZNSR,Male,Yes,Yes,72,Yes,Fiber optic,Two year,97.75,6991.6,No
5766-ZJYBB,Male,No,No,1,Yes,No,Month-to-month,19.4,19.4,Yes
8931-GJJIQ,Female,No,No,9,Yes,Fiber optic,Month-to-month,83.3,803.3,Yes
4277-PVRAN,Female,No,No,8,Yes,Fiber optic,Month-to-month,80.1,679.3,Yes
0022-TCJCI,Male,No,No,45,Yes,DSL,One year,62.7,2791.5,Yes
0722-SVSFK,Female,No,No,7,Yes,Fiber optic,Month-to-month,100.4,715,No
3612-YVGSJ,Female,Yes,No,71,Yes,No,Two year,24.45,1681.6,No
9825-YCXWZ,Female,No,No,41,Yes,Fiber optic,One year,101.1,4016.2,No
5397-NSKQG,Male,Yes,Yes,67,No,DSL,Two year,50.9,3281.65,No
8565-HBFNN,Male,Yes,No,69,Yes,Fiber optic,One year,107.2,7317.1,No
2000-DHJUY,Female,Yes,No,70,Yes,DSL,Two year,92.2,6474.45,No
0203-HHYIJ,Male,No,No,25,Yes,No,One year,25.3,676.35,Yes
8670-ERCJH,Male,No,No,72,Yes,Fiber optic,Two year,113.4,8164.1,No
7758-UJWYS,Male,Yes,Yes,34,No,DSL,Two year,40.55,1325.85,No
2050-ONYDQ,Female,Yes,Yes,65,Yes,No,Two year,26,1654.85,No
7055-JCGNI,Female,No,No,70,Yes,Fiber optic,Two year,111.95,7795.95,No
0739-UUAJR,Female,Yes,Yes,72,No,DSL,Two year,53.8,3952.45,No
4826-DXMUP,Male,No,Yes,35,Yes,DSL,One year,72.1,2495.15,No
0952-KMEEH,Male,No,No,13,Yes,Fiber optic,Month-to-month,98.15,1230.25,Yes
7285-KLOTR,Female,Yes,No,12,Yes,DSL,One year,78.85,876.75,No
0654-PQKDW,Female,Yes,Yes,62,Yes,DSL,One year,70.75,4263.45,No
7175-NTIXE,Female,No,No,25,Yes,DSL,Month-to-month,76.15,1992.95,No
7963-SHNDT,Female,No,No,52,No,DSL,Two year,39.1,1982.1,No
9796-BPKIW,Male,No,No,8,Yes,Fiber optic,Month-to-month,69.95,562.7,No
0188-GWFLE,Male,No,No,2,Yes,No,Month-to-month,20.05,33.7,No
8129-GMVGI,Female,Yes,Yes,56,Yes,No,Two year,20.05,1090.1,No
2882-DDZPG,Female,No,No,12,Yes,No,Month-to-month,19.45,227.45,No
3547-LQRIK,Female,Yes,No,47,Yes,No,One year,26.9,1250.85,No
9137-NOQKA,Male,No,No,2,Yes,No,Month-to-month,19.2,37.2,No
5843-TTHGI,Female,No,No,18,Yes,DSL,Month-to-month,50,892.7,No
1849-RJYIG,Female,No,No,8,Yes,DSL,Month-to-month,60,487.75,No
8868-GAGIO,Male,Yes,No,45,Yes,Fiber optic,Month-to-month,84.55,3713.95,No
4061-UKJWL,Male,No,No,3,Yes,DSL,Month-to-month,45.45,141.7,No
5380-XPJNZ,Female,No,No,38,Yes,No,One year,20.05,678.2,No
8263-QMNTJ,Male,Yes,No,72,Yes,Fiber optic,Two year,115.55,8425.3,No
8178-EYZUO,Male,No,No,46,Yes,Fiber optic,Month-to-month,93.7,4154.8,Yes
3230-JCNZS,Female,Yes,Yes,71,Yes,Fiber optic,Two year,99,7061.65,No
0277-ORXQS,Male,Yes,Yes,66,No,DSL,Two year,50.55,3364.55,No
5130-IEKQT,Male,No,No,25,Yes,Fiber optic,Month-to-month,105.95,2655.25,Yes
3230-WYKIR,Male,No,No,18,Yes,DSL,One year,82,1425.45,Yes
7996-BPXHY,Female,Yes,Yes,13,Yes,No,Two year,25,332.5,No
3227-WLKLI,Female,Yes,Yes,65,Yes,DSL,Two year,91.55,5963.95,No
0407-BDJKB,Male,Yes,No,60,Yes,Fiber optic,Month-to-month,95.75,5742.9,Yes
2266-FUBDZ,Male,Yes,Yes,15,Yes,No,Two year,19.35,278.85,No
8237-ULIXL,Female,Yes,No,72,Yes,No,Two year,24.85,1871.85,No
9600-UDOPK,Male,Yes,No,30,Yes,Fiber optic,Month-to-month,94.05,2866.45,Yes
8216-AZUUZ,Female,Yes,Yes,42,Yes,Fiber optic,Two year,100.4,4303.65,No
9153-BTBVV,Female,Yes,No,71,Yes,No,Two year,25,1753,No
4074-SJFFA,Female,No,No,1,Yes,DSL,Month-to-month,54.75,54.75,Yes
3269-ATYWD,Male,No,No,39,Yes,Fiber optic,Month-to-month,95.65,3759.05,Yes
5186-PEIZU,Female,No,No,35,Yes,No,Month-to-month,19.25,617.65,No
1074-AMIOH,Female,Yes,Yes,53,Yes,Fiber optic,Month-to-month,108.25,5935.1,No
4910-GMJOT,Female,No,No,1,Yes,Fiber optic,Month-to-month,94.6,94.6,Yes
0354-WYROK,Female,Yes,Yes,31,Yes,Fiber optic,Month-to-month,98.9,2911.3,Yes
4361-FEBGN,Male,No,No,48,Yes,No,Two year,20.15,982.95,No
7748-UMTRK,Female,No,Yes,30,Yes,Fiber optic,Month-to-month,101.3,2974.5,No
0380-ZCSBI,Male,No,No,10,Yes,No,Month-to-month,20,198.7,No
7145-FEJWU,Female,No,Yes,12,Yes,Fiber optic,Month-to-month,105.3,1275.65,No
6463-MVYRY,Female,No,No,57,Yes,DSL,Two year,69.85,4003,No
3969-JQABI,Female,Yes,No,58,Yes,DSL,Month-to-month,65.25,3791.6,No
9624-EGDEQ,Female,No,No,37,Yes,No,Two year,19.8,813.3,No
1051-EQPZR,Female,Yes,Yes,44,Yes,No,Month-to-month,19.6,780.25,No
5849-ASHZJ,Male,No,Yes,27,Yes,No,One year,20.05,552.9,No
5780-INQIK,Female,No,No,8,Yes,DSL,Month-to-month,49.4,408.25,No
7576-OYWBN,Male,No,No,3,Yes,Fiber optic,Month-to-month,76.05,231.8,Yes
4526-ZJJTM,Female,Yes,No,25,Yes,Fiber optic,Month-to-month,88.4,2191.15,No
8384-FZBJK,Female,Yes,Yes,57,Yes,Fiber optic,Month-to-month,100.6,5611.7,No
3750-RNQKR,Female,No,No,12,Yes,No,Month-to-month,19.45,246.25,No
0962-CQPWQ,Female,Yes,Yes,62,Yes,No,Two year,20.3,1296.15,No
3096-YXENJ,Female,Yes,No,65,Yes,Fiber optic,Two year,107.65,7082.85,No
1265-BCFEO,Female,Yes,No,71,Yes,DSL,Two year,80.45,5662.25,No
5837-LXSDN,Female,Yes,Yes,21,Yes,DSL,One year,58.85,1215.45,No
5945-AZYHT,Male,Yes,No,71,Yes,Fiber optic,One year,109.6,7854.15,No
8325-QRPZR,Female,No,No,7,Yes,Fiber optic,Month-to-month,75.15,525,No
6384-VMJHP,Female,No,No,72,Yes,DSL,Two year,73,5265.2,No
2262-SLNVK,Female,No,No,1,Yes,Fiber optic,Month-to-month,70.1,70.1,No
7730-CLDSV,Female,Yes,Yes,72,Yes,Fiber optic,Two year,98.65,7129.45,No
1135-HIORI,Female,Yes,Yes,64,Yes,Fiber optic,One year,111.45,7266.95,No
0164-APGRB,Female,No,No,72,Yes,Fiber optic,Two year,114.9,8496.7,No
6481-ESCNL,Female,No,No,29,Yes,Fiber optic,Month-to-month,100.55,2878.75,No
1790-NESIO,Female,No,No,13,Yes,No,Two year,20.4,261.3,No
1550-EENBN,Female,No,No,31,Yes,Fiber optic,Month-to-month,104.35,3205.6,No
5539-TMZLF,Male,No,No,1,Yes,Fiber optic,Month-to-month,69.75,69.75,Yes
4323-SADQS,Male,Yes,Yes,7,No,DSL,Month-to-month,34.5,279.25,Yes
4446-BZKHU,Male,Yes,No,61,Yes,Fiber optic,Month-to-month,105.55,6281.45,Yes
5202-IVJNU,Female,No,Yes,39,No,DSL,Month-to-month,30.1,1131.3,Yes
5976-JCJRH,Male,Yes,No,10,Yes,Fiber optic,Month-to-month,70.3,738.2,Yes
8198-RKSZG,Female,Yes,Yes,14,Yes,DSL,Month-to-month,80.45,1137.05,No
0137-OCGAB,Female,No,No,1,Yes,Fiber optic,Month-to-month,80.2,80.2,Yes
3351-NQLDI,Female,Yes,Yes,67,Yes,Fiber optic,One year,94.35,6341.45,Yes
9297-EONCV,Female,No,No,72,Yes,DSL,Two year,91.35,6697.2,No
7593-JNWRU,Male,Yes,Yes,6,Yes,DSL,Month-to-month,44.6,260.8,Yes
4588-YBNIB,Female,No,No,1,Yes,No,Month-to-month,19.6,19.6,Yes
1069-QJOEE,Male,Yes,Yes,25,Yes,No,One year,19.9,505.45,No
3336-JORSO,Female,No,No,33,Yes,Fiber optic,Month-to-month,110.45,3655.45,Yes
7799-DSEWS,Male,No,No,18,Yes,DSL,Month-to-month,68.35,1299.8,No
8766-PAFNE,Male,Yes,No,71,Yes,DSL,Two year,79.1,5564.85,No
5315-CKEQK,Male,Yes,Yes,28,Yes,DSL,One year,51,1381.8,No
3130-ICDUP,Female,No,Yes,2,Yes,Fiber optic,Month-to-month,80.55,188.1,No
0820-FNRNX,Male,Yes,Yes,17,Yes,DSL,Month-to-month,66.7,1077.05,No
0880-FVFWF,Male,No,No,56,Yes,Fiber optic,Month-to-month,86.4,4922.4,No
4611-ANLQC,Female,Yes,No,60,No,DSL,One year,50.05,2911.5,No
4213-HKBJO,Female,No,No,33,Yes,No,Two year,25.7,826.1,No
2792-LSHWX,Female,No,No,1,Yes,Fiber optic,Month-to-month,83.4,83.4,No
5028-GZLDO,Male,No,No,2,Yes,Fiber optic,Month-to-month,70.7,140.7,Yes
0014-BMAQU,Male,Yes,No,63,Yes,Fiber optic,Two year,84.65,5377.8,No
6861-XWTWQ,Male,Yes,No,7,Yes,Fiber optic,Month-to-month,99.25,665.45,Yes
9018-PCIOK,Female,No,No,55,Yes,DSL,Two year,64.75,3617.1,No
4837-QUSFT,Female,Yes,No,65,Yes,Fiber optic,One year,100.15,6643.5,No
6877-TJMBR,Male,Yes,No,1,Yes,Fiber optic,Month-to-month,84.8,84.8,Yes
9953-ZMKSM,Male,No,No,63,Yes,No,Two year,25.25,1559.3,No
0907-HQNTS,Female,Yes,No,70,Yes,Fiber optic,Two year,113,7987.6,No
7665-NKLAV,Female,Yes,Yes,36,No,DSL,Two year,40.65,1547.35,No
6769-DCQLI,Male,No,No,52,Yes,Fiber optic,One year,105,5426.85,Yes
2433-KMEAS,Male,No,No,22,Yes,DSL,Month-to-month,54.45,1127.35,Yes
4391-LNRXK,Male,No,No,22,Yes,Fiber optic,Month-to-month,94.95,2142.8,No
8250-ZNGGW,Female,No,No,5,Yes,DSL,Month-to-month,59.9,287.85,No
2195-ZRVAX,Female,Yes,No,47,Yes,Fiber optic,Month-to-month,85.3,4045.65,Yes
3550-SAHFP,Female,No,No,33,Yes,Fiber optic,Month-to-month,83.35,2757.85,Yes
2011-TRQYE,Male,No,No,18,No,DSL,Month-to-month,33.5,600,Yes
8562-GHPPI,Female,No,No,1,Yes,No,Month-to-month,19.8,19.8,No
5893-PYOLZ,Male,No,No,56,Yes,DSL,Two year,81.8,4534.45,No
4986-MXSFP,Female,No,No,2,Yes,No,Month-to-month,20,40.9,No
6131-FOYAS,Male,No,No,35,Yes,DSL,Month-to-month,59.6,2094.9,No
3027-YNWZU,Female,Yes,No,64,Yes,No,Two year,25,1584.8,No
5609-IMCGG,Female,No,No,15,Yes,Fiber optic,Month-to-month,84.35,1302.65,No
4873-ILOLJ,Male,No,No,24,Yes,Fiber optic,Month-to-month,90.35,2238.5,Yes
4727-MCYZG,Male,No,No,1,Yes,DSL,Month-to-month,55.55,55.55,No
9481-WHGWY,Female,Yes,Yes,70,Yes,DSL,Two year,75.35,5437.75,No
2725-KXXWT,Male,Yes,No,1,Yes,Fiber optic,Month-to-month,90.75,90.75,Yes
9565-DJPIB,Female,No,Yes,4,Yes,Fiber optic,Month-to-month,89.6,365.65,Yes
4328-VUFWD,Female,No,No,39,Yes,DSL,One year,59.3,2209.15,No
3301-LSLWQ,Female,No,No,29,Yes,DSL,Month-to-month,66.1,1912.15,No
7473-ZBDSN,Female,Yes,Yes,14,Yes,No,Two year,18.8,255.55,No
3166-PNEOF,Female,No,No,61,Yes,DSL,Two year,86.45,5175.3,No
5639-NTUPK,Male,No,Yes,13,Yes,DSL,Month-to-month,52.1,670.65,No
8780-YRMTT,Female,No,No,66,No,DSL,Two year,47.4,3177.25,No
8348-HFYIV,Male,No,No,2,No,DSL,Month-to-month,49.25,90.35,Yes
5140-FOMCQ,Female,Yes,No,59,Yes,Fiber optic,One year,109.15,6557.75,No
6242-SGYTS,Male,Yes,Yes,62,Yes,Fiber optic,One year,94.95,5791.85,No
8166-ORCHU,Male,Yes,No,33,Yes,Fiber optic,One year,93.55,3055.5,No
8414-OOEEL,Male,No,Yes,66,Yes,DSL,Two year,79.5,5196.1,No
8454-AATJP,Female,No,No,72,Yes,Fiber optic,Two year,115.05,8405,No
6849-WLEYG,Male,No,Yes,1,Yes,No,Month-to-month,19.75,19.75,Yes
4659-NZRUF,Female,No,No,19,Yes,Fiber optic,Month-to-month,95.15,1789.25,Yes
4531-AUZNK,Female,Yes,Yes,51,Yes,Fiber optic,One year,95.15,5000.05,No
4191-XOVOM,Male,No,No,63,Yes,Fiber optic,Month-to-month,105.4,6713.2,No
2150-OEGBV,Male,No,No,27,Yes,No,One year,20.1,562.6,No
8429-XIBUM,Male,No,No,22,Yes,Fiber optic,Month-to-month,101.35,2317.1,Yes
1855-CFULU,Female,No,No,4,Yes,No,Month-to-month,20.05,91.45,No
4878-BUNFV,Male,Yes,Yes,42,Yes,No,Two year,20.7,828.85,No
1872-EBWSC,Female,No,No,29,Yes,No,One year,20.35,617.35,No
2608-BHKFN,Female,No,No,4,Yes,Fiber optic,Month-to-month,70.05,266.9,Yes
7026-YMSBE,Male,No,No,30,Yes,No,One year,19.7,625.05,No
7341-LXCAF,Male,Yes,No,4,Yes,Fiber optic,Month-to-month,74.65,301.4,Yes
6997-UVGOX,Male,Yes,Yes,71,Yes,DSL,Two year,85.45,6029.9,No
9674-EHPPG,Male,Yes,No,46,No,DSL,Two year,40.4,1842.7,No
9462-MJUAW,Male,No,No,4,Yes,DSL,Month-to-month,50.4,206.6,Yes
8128-YVJRG,Female,No,No,7,Yes,Fiber optic,Month-to-month,79.65,604.7,Yes
5440-VHLUL,Male,No,No,69,Yes,Fiber optic,One year,105.2,7386.05,No
5781-BKHOP,Female,Yes,No,72,Yes,Fiber optic,Two year,100.65,7334.05,No
4283-FUTGF,Male,No,No,19,Yes,Fiber optic,Month-to-month,79.85,1471.75,Yes
5213-TWWJU,Male,No,No,28,Yes,Fiber optic,Month-to-month,91,2626.15,No
1569-TTNYJ,Male,Yes,No,5,Yes,Fiber optic,Month-to-month,78.75,412.1,Yes
8628-MFKAX,Female,Yes,No,72,Yes,Fiber optic,Two year,116.75,8277.05,No
2397-BRLOM,Male,Yes,Yes,8,Yes,Fiber optic,Month-to-month,80.45,583.45,Yes
7629-WIXZF,Female,No,No,7,Yes,DSL,One year,59.1,369.25,No
5445-GLVOT,Female,No,No,22,Yes,DSL,Month-to-month,49.8,1049.05,No
3976-HXHCE,Male,No,No,72,Yes,No,Two year,19.3,1414.8,No
2466-NEJOJ,Male,Yes,Yes,8,Yes,No,Month-to-month,19.65,169.75,No
0254-KCJGT,Male,Yes,No,52,Yes,DSL,One year,81.4,4354.45,No
5472-CVMDX,Female,No,No,68,No,DSL,Two year,38.9,2719.2,No
6461-SZMCV,Female,Yes,No,71,Yes,DSL,Two year,87.95,6365.35,No
8150-QUDFX,Male,No,No,2,Yes,No,Month-to-month,19.85,51.6,No
9508-ILZDG,Female,No,No,34,Yes,Fiber optic,Month-to-month,96.35,3190.25,No
2346-DJQTB,Female,No,No,35,No,DSL,Month-to-month,24.15,812.5,No
1697-LYYYX,Female,Yes,Yes,61,Yes,No,One year,19.1,1143.8,No
1942-OQFRW,Male,No,No,1,Yes,DSL,Month-to-month,44,44,No
4749-VFKVB,Female,No,No,1,Yes,DSL,Month-to-month,50.1,50.1,Yes
9640-ZSLDC,Female,Yes,Yes,53,Yes,DSL,One year,60.6,3297,No
4231-LZUYM,Female,Yes,No,72,Yes,No,Two year,25.65,1887,No
7598-UAASY,Male,Yes,No,2,Yes,Fiber optic,Month-to-month,76.4,151.8,Yes
7938-OUHIO,Male,No,No,3,Yes,Fiber optic,Month-to-month,98.7,293.65,Yes
8510-AWCXC,Female,No,No,13,Yes,Fiber optic,Month-to-month,100.8,1308.1,Yes
6128-AQBMT,Male,Yes,No,41,No,DSL,Month-to-month,53.95,2215.4,No
3594-BDSOA,Female,Yes,No,24,Yes,No,One year,20.4,482.8,No
0431-APWVY,Female,Yes,Yes,28,Yes,Fiber optic,One year,90.1,2598.95,Yes
5133-VRSAB,Male,No,No,8,No,DSL,Month-to-month,29.35,216.45,No
5996-DAOQL,Male,No,No,1,Yes,No,Month-to-month,20.45,20.45,No
6838-YAUVY,Female,No,No,54,Yes,Fiber optic,Two year,95.1,5064.85,No
0484-JPBRU,Male,No,No,41,Yes,No,Month-to-month,25.25,996.45,No
7883-ROJOC,Female,Yes,No,19,Yes,DSL,Month-to-month,44.9,839.65,No
